"","lag_ar","lag_ma","lag_arch","lag_garch","AIC","BIC","type_model","type_dist","model_name"
"1764",5,4,3,4,-9.44494080649887,-9.36369459143277,"sGARCH","snorm","ARMA(5,4)+sGARCH(3,4) snorm"
"1765",5,4,3,5,-9.45028877626343,-9.3647664446149,"sGARCH","snorm","ARMA(5,4)+sGARCH(3,5) snorm"
"1766",5,4,4,1,-9.42464719674393,-9.35195321484268,"sGARCH","snorm","ARMA(5,4)+sGARCH(4,1) snorm"
"1767",5,4,4,2,-9.44278771333332,-9.36581761484965,"sGARCH","snorm","ARMA(5,4)+sGARCH(4,2) snorm"
"1768",5,4,4,3,-9.43537451094924,-9.35412829588313,"sGARCH","snorm","ARMA(5,4)+sGARCH(4,3) snorm"
"1769",5,4,4,4,-9.4432805588878,-9.35775822723927,"sGARCH","snorm","ARMA(5,4)+sGARCH(4,4) snorm"
"1770",5,4,4,5,-9.44686024246287,-9.35706179423191,"sGARCH","snorm","ARMA(5,4)+sGARCH(4,5) snorm"
"1771",5,4,5,1,-9.43164850405461,-9.35467840557094,"sGARCH","snorm","ARMA(5,4)+sGARCH(5,1) snorm"
"1772",5,4,5,2,-9.44264656030595,-9.36140034523985,"sGARCH","snorm","ARMA(5,4)+sGARCH(5,2) snorm"
"1773",5,4,5,3,-9.44096747838786,-9.35544514673933,"sGARCH","snorm","ARMA(5,4)+sGARCH(5,3) snorm"
"1774",5,4,5,4,-9.44365995256739,-9.35386150433643,"sGARCH","snorm","ARMA(5,4)+sGARCH(5,4) snorm"
"1775",5,4,5,5,-9.44292412370207,-9.34884955888868,"sGARCH","snorm","ARMA(5,4)+sGARCH(5,5) snorm"
"1776",5,5,1,1,NA,NA,"sGARCH","snorm","ARMA(5,5)+sGARCH(1,1) snorm"
"1777",5,5,1,2,NA,NA,"sGARCH","snorm","ARMA(5,5)+sGARCH(1,2) snorm"
"1778",5,5,1,3,-9.44463096438027,-9.37193698247902,"sGARCH","snorm","ARMA(5,5)+sGARCH(1,3) snorm"
"1779",5,5,1,4,NA,NA,"sGARCH","snorm","ARMA(5,5)+sGARCH(1,4) snorm"
"1780",5,5,1,5,NA,NA,"sGARCH","snorm","ARMA(5,5)+sGARCH(1,5) snorm"
"1781",5,5,2,1,-9.42635755163086,-9.35793968631204,"sGARCH","snorm","ARMA(5,5)+sGARCH(2,1) snorm"
"1782",5,5,2,2,-9.44331816770046,-9.37062418579922,"sGARCH","snorm","ARMA(5,5)+sGARCH(2,2) snorm"
"1783",5,5,2,3,-9.44273057276309,-9.36576047427942,"sGARCH","snorm","ARMA(5,5)+sGARCH(2,3) snorm"
"1784",5,5,2,4,-9.46161682223662,-9.38037060717052,"sGARCH","snorm","ARMA(5,5)+sGARCH(2,4) snorm"
"1785",5,5,2,5,-9.45374579757858,-9.36822346593005,"sGARCH","snorm","ARMA(5,5)+sGARCH(2,5) snorm"
"1786",5,5,3,1,-9.42684764563837,-9.35415366373712,"sGARCH","snorm","ARMA(5,5)+sGARCH(3,1) snorm"
"1787",5,5,3,2,-9.44239664580511,-9.36542654732143,"sGARCH","snorm","ARMA(5,5)+sGARCH(3,2) snorm"
"1788",5,5,3,3,-9.44752093420341,-9.3662747191373,"sGARCH","snorm","ARMA(5,5)+sGARCH(3,3) snorm"
"1789",5,5,3,4,-9.44640404433566,-9.36088171268713,"sGARCH","snorm","ARMA(5,5)+sGARCH(3,4) snorm"
"1790",5,5,3,5,NA,NA,"sGARCH","snorm","ARMA(5,5)+sGARCH(3,5) snorm"
"1791",5,5,4,1,-9.42331857001532,-9.34634847153164,"sGARCH","snorm","ARMA(5,5)+sGARCH(4,1) snorm"
"1792",5,5,4,2,-9.44061191454565,-9.35936569947955,"sGARCH","snorm","ARMA(5,5)+sGARCH(4,2) snorm"
"1793",5,5,4,3,-9.43933827513819,-9.35381594348966,"sGARCH","snorm","ARMA(5,5)+sGARCH(4,3) snorm"
"1794",5,5,4,4,-9.44244457903292,-9.35264613080197,"sGARCH","snorm","ARMA(5,5)+sGARCH(4,4) snorm"
"1795",5,5,4,5,-9.44755415835329,-9.3534795935399,"sGARCH","snorm","ARMA(5,5)+sGARCH(4,5) snorm"
"1796",5,5,5,1,-9.42604839239309,-9.34480217732699,"sGARCH","snorm","ARMA(5,5)+sGARCH(5,1) snorm"
"1797",5,5,5,2,-9.44231159344413,-9.3567892617956,"sGARCH","snorm","ARMA(5,5)+sGARCH(5,2) snorm"
"1798",5,5,5,3,-9.4407997570979,-9.35100130886695,"sGARCH","snorm","ARMA(5,5)+sGARCH(5,3) snorm"
"1799",5,5,5,4,-9.44449348574574,-9.35041892093236,"sGARCH","snorm","ARMA(5,5)+sGARCH(5,4) snorm"
"1800",5,5,5,5,-9.44788837484002,-9.34953769344421,"sGARCH","snorm","ARMA(5,5)+sGARCH(5,5) snorm"
"1801",0,0,1,1,-9.74834614390955,-9.72696556099741,"sGARCH","ged","ARMA(0,0)+sGARCH(1,1) ged"
"1802",0,0,1,2,-9.76214381354144,-9.73648711404688,"sGARCH","ged","ARMA(0,0)+sGARCH(1,2) ged"
"1803",0,0,1,3,-9.75502221213364,-9.72508939605666,"sGARCH","ged","ARMA(0,0)+sGARCH(1,3) ged"
"1804",0,0,1,4,-9.75466432600137,-9.72045539334196,"sGARCH","ged","ARMA(0,0)+sGARCH(1,4) ged"
"1805",0,0,1,5,-9.7574527452622,-9.71896769602036,"sGARCH","ged","ARMA(0,0)+sGARCH(1,5) ged"
"1806",0,0,2,1,-9.75064844794041,-9.72499174844585,"sGARCH","ged","ARMA(0,0)+sGARCH(2,1) ged"
"1807",0,0,2,2,-9.76049902129506,-9.73056620521808,"sGARCH","ged","ARMA(0,0)+sGARCH(2,2) ged"
"1808",0,0,2,3,-9.7584880267607,-9.72427909410129,"sGARCH","ged","ARMA(0,0)+sGARCH(2,3) ged"
"1809",0,0,2,4,-9.75799358098174,-9.7195085317399,"sGARCH","ged","ARMA(0,0)+sGARCH(2,4) ged"
"1810",0,0,2,5,-9.75089268278235,-9.70813151695809,"sGARCH","ged","ARMA(0,0)+sGARCH(2,5) ged"
"1811",0,0,3,1,-9.74871947055352,-9.71878665447653,"sGARCH","ged","ARMA(0,0)+sGARCH(3,1) ged"
"1812",0,0,3,2,-9.7342932836373,-9.70008435097789,"sGARCH","ged","ARMA(0,0)+sGARCH(3,2) ged"
"1813",0,0,3,3,-9.75170923542786,-9.71322418618602,"sGARCH","ged","ARMA(0,0)+sGARCH(3,3) ged"
"1814",0,0,3,4,-9.75686503265021,-9.71410386682595,"sGARCH","ged","ARMA(0,0)+sGARCH(3,4) ged"
"1815",0,0,3,5,-9.7496117715484,-9.70257448914171,"sGARCH","ged","ARMA(0,0)+sGARCH(3,5) ged"
"1816",0,0,4,1,-9.74671036702756,-9.71250143436815,"sGARCH","ged","ARMA(0,0)+sGARCH(4,1) ged"
"1817",0,0,4,2,-9.75657481960888,-9.71808977036705,"sGARCH","ged","ARMA(0,0)+sGARCH(4,2) ged"
"1818",0,0,4,3,-9.75489045213643,-9.71212928631217,"sGARCH","ged","ARMA(0,0)+sGARCH(4,3) ged"
"1819",0,0,4,4,-9.75535014043768,-9.70831285803099,"sGARCH","ged","ARMA(0,0)+sGARCH(4,4) ged"
"1820",0,0,4,5,-9.75314767717392,-9.7018342781848,"sGARCH","ged","ARMA(0,0)+sGARCH(4,5) ged"
"1821",0,0,5,1,-9.74036448720888,-9.70187943796704,"sGARCH","ged","ARMA(0,0)+sGARCH(5,1) ged"
"1822",0,0,5,2,-9.74936864433799,-9.70660747851372,"sGARCH","ged","ARMA(0,0)+sGARCH(5,2) ged"
"1823",0,0,5,3,-9.75272974775189,-9.7056924653452,"sGARCH","ged","ARMA(0,0)+sGARCH(5,3) ged"
"1824",0,0,5,4,-9.7453146251976,-9.69400122620849,"sGARCH","ged","ARMA(0,0)+sGARCH(5,4) ged"
"1825",0,0,5,5,-9.75159010363981,-9.69600058806827,"sGARCH","ged","ARMA(0,0)+sGARCH(5,5) ged"
"1826",0,1,1,1,NA,NA,"sGARCH","ged","ARMA(0,1)+sGARCH(1,1) ged"
"1827",0,1,1,2,-9.76046043698847,-9.73052762091148,"sGARCH","ged","ARMA(0,1)+sGARCH(1,2) ged"
"1828",0,1,1,3,-9.758459589752,-9.72425065709259,"sGARCH","ged","ARMA(0,1)+sGARCH(1,3) ged"
"1829",0,1,1,4,-9.75794694568754,-9.7194618964457,"sGARCH","ged","ARMA(0,1)+sGARCH(1,4) ged"
"1830",0,1,1,5,-9.75577265903551,-9.71301149321125,"sGARCH","ged","ARMA(0,1)+sGARCH(1,5) ged"
"1831",0,1,2,1,-9.74891548819195,-9.71898267211496,"sGARCH","ged","ARMA(0,1)+sGARCH(2,1) ged"
"1832",0,1,2,2,-9.75881804306337,-9.72460911040396,"sGARCH","ged","ARMA(0,1)+sGARCH(2,2) ged"
"1833",0,1,2,3,-9.75680735948784,-9.718322310246,"sGARCH","ged","ARMA(0,1)+sGARCH(2,3) ged"
"1834",0,1,2,4,-9.75631052160148,-9.71354935577722,"sGARCH","ged","ARMA(0,1)+sGARCH(2,4) ged"
"1835",0,1,2,5,-9.75412853865092,-9.70709125624423,"sGARCH","ged","ARMA(0,1)+sGARCH(2,5) ged"
"1836",0,1,3,1,-9.74703681808335,-9.71282788542394,"sGARCH","ged","ARMA(0,1)+sGARCH(3,1) ged"
"1837",0,1,3,2,-9.75681703206297,-9.71833198282114,"sGARCH","ged","ARMA(0,1)+sGARCH(3,2) ged"
"1838",0,1,3,3,-9.75511978621785,-9.71235862039359,"sGARCH","ged","ARMA(0,1)+sGARCH(3,3) ged"
"1839",0,1,3,4,-9.75517744945898,-9.70814016705229,"sGARCH","ged","ARMA(0,1)+sGARCH(3,4) ged"
"1840",0,1,3,5,-9.75298691216747,-9.70167351317835,"sGARCH","ged","ARMA(0,1)+sGARCH(3,5) ged"
"1841",0,1,4,1,-9.74501630464016,-9.70653125539832,"sGARCH","ged","ARMA(0,1)+sGARCH(4,1) ged"
"1842",0,1,4,2,-9.75489135120302,-9.71213018537876,"sGARCH","ged","ARMA(0,1)+sGARCH(4,2) ged"
"1843",0,1,4,3,-9.7532082836983,-9.70617100129162,"sGARCH","ged","ARMA(0,1)+sGARCH(4,3) ged"
"1844",0,1,4,4,-9.75366594604643,-9.70235254705732,"sGARCH","ged","ARMA(0,1)+sGARCH(4,4) ged"
"1845",0,1,4,5,-9.75146585569615,-9.69587634012461,"sGARCH","ged","ARMA(0,1)+sGARCH(4,5) ged"
"1846",0,1,5,1,-9.74058907339,-9.69782790756573,"sGARCH","ged","ARMA(0,1)+sGARCH(5,1) ged"
"1847",0,1,5,2,-9.75271979793325,-9.70568251552656,"sGARCH","ged","ARMA(0,1)+sGARCH(5,2) ged"
"1848",0,1,5,3,-9.75104876788627,-9.69973536889716,"sGARCH","ged","ARMA(0,1)+sGARCH(5,3) ged"
"1849",0,1,5,4,-9.75159225542821,-9.69600273985667,"sGARCH","ged","ARMA(0,1)+sGARCH(5,4) ged"
"1850",0,1,5,5,-9.74990922504917,-9.6900435928952,"sGARCH","ged","ARMA(0,1)+sGARCH(5,5) ged"
"1851",0,2,1,1,-9.74762728264938,-9.71769446657239,"sGARCH","ged","ARMA(0,2)+sGARCH(1,1) ged"
"1852",0,2,1,2,-9.75867818201158,-9.72446924935217,"sGARCH","ged","ARMA(0,2)+sGARCH(1,2) ged"
"1853",0,2,1,3,-9.75663279518523,-9.7181477459434,"sGARCH","ged","ARMA(0,2)+sGARCH(1,3) ged"
"1854",0,2,1,4,-9.75625847004877,-9.71349730422451,"sGARCH","ged","ARMA(0,2)+sGARCH(1,4) ged"
"1855",0,2,1,5,-9.75384320244626,-9.70680592003957,"sGARCH","ged","ARMA(0,2)+sGARCH(1,5) ged"
"1856",0,2,2,1,-9.74728303152829,-9.71307409886888,"sGARCH","ged","ARMA(0,2)+sGARCH(2,1) ged"
"1857",0,2,2,2,-9.75699286940108,-9.71850782015925,"sGARCH","ged","ARMA(0,2)+sGARCH(2,2) ged"
"1858",0,2,2,3,-9.75493155805793,-9.71217039223367,"sGARCH","ged","ARMA(0,2)+sGARCH(2,3) ged"
"1859",0,2,2,4,-9.75438597533268,-9.707348692926,"sGARCH","ged","ARMA(0,2)+sGARCH(2,4) ged"
"1860",0,2,2,5,-9.75211532058746,-9.70080192159835,"sGARCH","ged","ARMA(0,2)+sGARCH(2,5) ged"
"1861",0,2,3,1,-9.74534972807361,-9.70686467883177,"sGARCH","ged","ARMA(0,2)+sGARCH(3,1) ged"
"1862",0,2,3,2,-9.75443395067391,-9.71167278484964,"sGARCH","ged","ARMA(0,2)+sGARCH(3,2) ged"
"1863",0,2,3,3,-9.75342863851812,-9.70639135611143,"sGARCH","ged","ARMA(0,2)+sGARCH(3,3) ged"
"1864",0,2,3,4,-9.75332186855525,-9.70200846956614,"sGARCH","ged","ARMA(0,2)+sGARCH(3,4) ged"
"1865",0,2,3,5,-9.75130259419923,-9.69571307862769,"sGARCH","ged","ARMA(0,2)+sGARCH(3,5) ged"
"1866",0,2,4,1,-9.74198215873596,-9.6992209929117,"sGARCH","ged","ARMA(0,2)+sGARCH(4,1) ged"
"1867",0,2,4,2,-9.75302208163166,-9.70598479922497,"sGARCH","ged","ARMA(0,2)+sGARCH(4,2) ged"
"1868",0,2,4,3,-9.75129989754832,-9.69998649855921,"sGARCH","ged","ARMA(0,2)+sGARCH(4,3) ged"
"1869",0,2,4,4,-9.75176244557129,-9.69617292999975,"sGARCH","ged","ARMA(0,2)+sGARCH(4,4) ged"
"1870",0,2,4,5,-9.74978189262296,-9.68991626046899,"sGARCH","ged","ARMA(0,2)+sGARCH(4,5) ged"
"1871",0,2,5,1,-9.74152322820559,-9.6944859457989,"sGARCH","ged","ARMA(0,2)+sGARCH(5,1) ged"
"1872",0,2,5,2,-9.75081132172047,-9.69949792273135,"sGARCH","ged","ARMA(0,2)+sGARCH(5,2) ged"
"1873",0,2,5,3,-9.74911427718181,-9.69352476161027,"sGARCH","ged","ARMA(0,2)+sGARCH(5,3) ged"
"1874",0,2,5,4,-9.74967151363121,-9.68980588147724,"sGARCH","ged","ARMA(0,2)+sGARCH(5,4) ged"
"1875",0,2,5,5,-9.74822399745537,-9.68408224871898,"sGARCH","ged","ARMA(0,2)+sGARCH(5,5) ged"
"1876",0,3,1,1,NA,NA,"sGARCH","ged","ARMA(0,3)+sGARCH(1,1) ged"
"1877",0,3,1,2,-9.75677659127979,-9.71829154203795,"sGARCH","ged","ARMA(0,3)+sGARCH(1,2) ged"
"1878",0,3,1,3,-9.75510798232653,-9.71234681650227,"sGARCH","ged","ARMA(0,3)+sGARCH(1,3) ged"
"1879",0,3,1,4,-9.75450045630222,-9.70746317389553,"sGARCH","ged","ARMA(0,3)+sGARCH(1,4) ged"
"1880",0,3,1,5,-9.75229628855185,-9.70098288956273,"sGARCH","ged","ARMA(0,3)+sGARCH(1,5) ged"
"1881",0,3,2,1,-9.7441951666529,-9.70571011741106,"sGARCH","ged","ARMA(0,3)+sGARCH(2,1) ged"
"1882",0,3,2,2,-9.75508579137055,-9.71232462554628,"sGARCH","ged","ARMA(0,3)+sGARCH(2,2) ged"
"1883",0,3,2,3,-9.75341049337784,-9.70637321097115,"sGARCH","ged","ARMA(0,3)+sGARCH(2,3) ged"
"1884",0,3,2,4,-9.75277466833125,-9.70146126934213,"sGARCH","ged","ARMA(0,3)+sGARCH(2,4) ged"
"1885",0,3,2,5,-9.75060984468951,-9.69502032911797,"sGARCH","ged","ARMA(0,3)+sGARCH(2,5) ged"
"1886",0,3,3,1,-9.7424785343509,-9.69971736852664,"sGARCH","ged","ARMA(0,3)+sGARCH(3,1) ged"
"1887",0,3,3,2,-9.75341047409166,-9.70637319168497,"sGARCH","ged","ARMA(0,3)+sGARCH(3,2) ged"
"1888",0,3,3,3,-9.75174222352324,-9.70042882453412,"sGARCH","ged","ARMA(0,3)+sGARCH(3,3) ged"
"1889",0,3,3,4,-9.75176855480807,-9.69617903923652,"sGARCH","ged","ARMA(0,3)+sGARCH(3,4) ged"
"1890",0,3,3,5,-9.74947978964986,-9.68961415749589,"sGARCH","ged","ARMA(0,3)+sGARCH(3,5) ged"
"1891",0,3,4,1,-9.74017286167921,-9.69313557927252,"sGARCH","ged","ARMA(0,3)+sGARCH(4,1) ged"
"1892",0,3,4,2,-9.75150161075788,-9.70018821176876,"sGARCH","ged","ARMA(0,3)+sGARCH(4,2) ged"
"1893",0,3,4,3,-9.74977904557847,-9.69418953000693,"sGARCH","ged","ARMA(0,3)+sGARCH(4,3) ged"
"1894",0,3,4,4,-9.75023351340253,-9.69036788124856,"sGARCH","ged","ARMA(0,3)+sGARCH(4,4) ged"
"1895",0,3,4,5,-9.74795917338753,-9.68381742465114,"sGARCH","ged","ARMA(0,3)+sGARCH(4,5) ged"
"1896",0,3,5,1,-9.73866634252435,-9.68735294353523,"sGARCH","ged","ARMA(0,3)+sGARCH(5,1) ged"
"1897",0,3,5,2,-9.74928564101471,-9.69369612544317,"sGARCH","ged","ARMA(0,3)+sGARCH(5,2) ged"
"1898",0,3,5,3,-9.74739179485831,-9.68752616270434,"sGARCH","ged","ARMA(0,3)+sGARCH(5,3) ged"
"1899",0,3,5,4,-9.74811567974426,-9.68397393100787,"sGARCH","ged","ARMA(0,3)+sGARCH(5,4) ged"
"1900",0,3,5,5,-9.74638890974236,-9.67797104442354,"sGARCH","ged","ARMA(0,3)+sGARCH(5,5) ged"
"1901",0,4,1,1,NA,NA,"sGARCH","ged","ARMA(0,4)+sGARCH(1,1) ged"
"1902",0,4,1,2,-9.75980736890386,-9.7170462030796,"sGARCH","ged","ARMA(0,4)+sGARCH(1,2) ged"
"1903",0,4,1,3,-9.75769127623267,-9.71065399382598,"sGARCH","ged","ARMA(0,4)+sGARCH(1,3) ged"
"1904",0,4,1,4,-9.75792939282955,-9.70661599384044,"sGARCH","ged","ARMA(0,4)+sGARCH(1,4) ged"
"1905",0,4,1,5,-9.75572341814788,-9.70013390257634,"sGARCH","ged","ARMA(0,4)+sGARCH(1,5) ged"
"1906",0,4,2,1,-9.74671137494477,-9.70395020912051,"sGARCH","ged","ARMA(0,4)+sGARCH(2,1) ged"
"1907",0,4,2,2,-9.75807111771887,-9.71103383531218,"sGARCH","ged","ARMA(0,4)+sGARCH(2,2) ged"
"1908",0,4,2,3,-9.75643059001142,-9.7051171910223,"sGARCH","ged","ARMA(0,4)+sGARCH(2,3) ged"
"1909",0,4,2,4,-9.75627109620989,-9.70068158063835,"sGARCH","ged","ARMA(0,4)+sGARCH(2,4) ged"
"1910",0,4,2,5,-9.75396258142772,-9.69409694927375,"sGARCH","ged","ARMA(0,4)+sGARCH(2,5) ged"
"1911",0,4,3,1,-9.74501704180197,-9.69797975939528,"sGARCH","ged","ARMA(0,4)+sGARCH(3,1) ged"
"1912",0,4,3,2,-9.75643441345831,-9.70512101446919,"sGARCH","ged","ARMA(0,4)+sGARCH(3,2) ged"
"1913",0,4,3,3,-9.75466271825183,-9.69907320268028,"sGARCH","ged","ARMA(0,4)+sGARCH(3,3) ged"
"1914",0,4,3,4,-9.75517727408712,-9.69531164193316,"sGARCH","ged","ARMA(0,4)+sGARCH(3,4) ged"
"1915",0,4,3,5,-9.75294702928691,-9.68880528055052,"sGARCH","ged","ARMA(0,4)+sGARCH(3,5) ged"
"1916",0,4,4,1,-9.74320632380758,-9.69189292481846,"sGARCH","ged","ARMA(0,4)+sGARCH(4,1) ged"
"1917",0,4,4,2,-9.75463050697943,-9.69904099140789,"sGARCH","ged","ARMA(0,4)+sGARCH(4,2) ged"
"1918",0,4,4,3,-9.75284394464047,-9.69297831248651,"sGARCH","ged","ARMA(0,4)+sGARCH(4,3) ged"
"1919",0,4,4,4,-9.7534893976481,-9.68934764891171,"sGARCH","ged","ARMA(0,4)+sGARCH(4,4) ged"
"1920",0,4,4,5,-9.75126576854206,-9.68284790322324,"sGARCH","ged","ARMA(0,4)+sGARCH(4,5) ged"
"1921",0,4,5,1,-9.7414975865898,-9.68590807101826,"sGARCH","ged","ARMA(0,4)+sGARCH(5,1) ged"
"1922",0,4,5,2,-9.75247342430871,-9.69260779215474,"sGARCH","ged","ARMA(0,4)+sGARCH(5,2) ged"
"1923",0,4,5,3,-9.75088652627666,-9.68674477754026,"sGARCH","ged","ARMA(0,4)+sGARCH(5,3) ged"
"1924",0,4,5,4,-9.75139435062464,-9.68297648530582,"sGARCH","ged","ARMA(0,4)+sGARCH(5,4) ged"
"1925",0,4,5,5,-9.74971312838834,-9.6770191464871,"sGARCH","ged","ARMA(0,4)+sGARCH(5,5) ged"
"1926",0,5,1,1,NA,NA,"sGARCH","ged","ARMA(0,5)+sGARCH(1,1) ged"
"1927",0,5,1,2,-9.75764697863809,-9.7106096962314,"sGARCH","ged","ARMA(0,5)+sGARCH(1,2) ged"
"1928",0,5,1,3,-9.75570917403108,-9.70439577504196,"sGARCH","ged","ARMA(0,5)+sGARCH(1,3) ged"
"1929",0,5,1,4,-9.75571628008569,-9.70012676451415,"sGARCH","ged","ARMA(0,5)+sGARCH(1,4) ged"
"1930",0,5,1,5,-9.75405079770877,-9.69418516555481,"sGARCH","ged","ARMA(0,5)+sGARCH(1,5) ged"
"1931",0,5,2,1,-9.74481365345473,-9.69777637104804,"sGARCH","ged","ARMA(0,5)+sGARCH(2,1) ged"
"1932",0,5,2,2,-9.75593471992508,-9.70462132093597,"sGARCH","ged","ARMA(0,5)+sGARCH(2,2) ged"
"1933",0,5,2,3,-9.75403112378139,-9.69844160820985,"sGARCH","ged","ARMA(0,5)+sGARCH(2,3) ged"
"1934",0,5,2,4,-9.75408700235238,-9.69422137019841,"sGARCH","ged","ARMA(0,5)+sGARCH(2,4) ged"
"1935",0,5,2,5,-9.75237026606101,-9.68822851732462,"sGARCH","ged","ARMA(0,5)+sGARCH(2,5) ged"
"1936",0,5,3,1,-9.7430642512372,-9.69175085224808,"sGARCH","ged","ARMA(0,5)+sGARCH(3,1) ged"
"1937",0,5,3,2,-9.7538564870207,-9.69826697144916,"sGARCH","ged","ARMA(0,5)+sGARCH(3,2) ged"
"1938",0,5,3,3,-9.75259922344025,-9.69273359128628,"sGARCH","ged","ARMA(0,5)+sGARCH(3,3) ged"
"1939",0,5,3,4,-9.75291934248079,-9.68877759374439,"sGARCH","ged","ARMA(0,5)+sGARCH(3,4) ged"
"1940",0,5,3,5,-9.75094626380998,-9.68252839849116,"sGARCH","ged","ARMA(0,5)+sGARCH(3,5) ged"
"1941",0,5,4,1,-9.74122247467002,-9.68563295909848,"sGARCH","ged","ARMA(0,5)+sGARCH(4,1) ged"
"1942",0,5,4,2,-9.75256941565045,-9.69270378349648,"sGARCH","ged","ARMA(0,5)+sGARCH(4,2) ged"
"1943",0,5,4,3,-9.75038207763233,-9.68624032889594,"sGARCH","ged","ARMA(0,5)+sGARCH(4,3) ged"
"1944",0,5,4,4,-9.75111935612814,-9.68270149080932,"sGARCH","ged","ARMA(0,5)+sGARCH(4,4) ged"
"1945",0,5,4,5,-9.74912068505118,-9.67642670314993,"sGARCH","ged","ARMA(0,5)+sGARCH(4,5) ged"
"1946",0,5,5,1,-9.73988976425035,-9.68002413209638,"sGARCH","ged","ARMA(0,5)+sGARCH(5,1) ged"
"1947",0,5,5,2,-9.75066195339093,-9.68652020465453,"sGARCH","ged","ARMA(0,5)+sGARCH(5,2) ged"
"1948",0,5,5,3,-9.74904192551403,-9.68062406019521,"sGARCH","ged","ARMA(0,5)+sGARCH(5,3) ged"
"1949",0,5,5,4,-9.74972622449904,-9.67703224259779,"sGARCH","ged","ARMA(0,5)+sGARCH(5,4) ged"
"1950",0,5,5,5,-9.74769622092191,-9.67072612243824,"sGARCH","ged","ARMA(0,5)+sGARCH(5,5) ged"
"1951",1,0,1,1,NA,NA,"sGARCH","ged","ARMA(1,0)+sGARCH(1,1) ged"
"1952",1,0,1,2,-9.7604653798623,-9.73053256378531,"sGARCH","ged","ARMA(1,0)+sGARCH(1,2) ged"
"1953",1,0,1,3,-9.75845793413013,-9.72424900147072,"sGARCH","ged","ARMA(1,0)+sGARCH(1,3) ged"
"1954",1,0,1,4,-9.75794884734796,-9.71946379810613,"sGARCH","ged","ARMA(1,0)+sGARCH(1,4) ged"
"1955",1,0,1,5,-9.75577088688024,-9.71300972105598,"sGARCH","ged","ARMA(1,0)+sGARCH(1,5) ged"
"1956",1,0,2,1,-9.74895713749286,-9.71902432141587,"sGARCH","ged","ARMA(1,0)+sGARCH(2,1) ged"
"1957",1,0,2,2,-9.75368022546226,-9.71947129280285,"sGARCH","ged","ARMA(1,0)+sGARCH(2,2) ged"
"1958",1,0,2,3,-9.75680499031599,-9.71831994107415,"sGARCH","ged","ARMA(1,0)+sGARCH(2,3) ged"
"1959",1,0,2,4,-9.75630902305188,-9.71354785722762,"sGARCH","ged","ARMA(1,0)+sGARCH(2,4) ged"
"1960",1,0,2,5,-9.75413042651458,-9.70709314410789,"sGARCH","ged","ARMA(1,0)+sGARCH(2,5) ged"
"1961",1,0,3,1,-9.74703438842958,-9.71282545577017,"sGARCH","ged","ARMA(1,0)+sGARCH(3,1) ged"
"1962",1,0,3,2,-9.75681723157222,-9.71833218233038,"sGARCH","ged","ARMA(1,0)+sGARCH(3,2) ged"
"1963",1,0,3,3,-9.75512222573543,-9.71236105991116,"sGARCH","ged","ARMA(1,0)+sGARCH(3,3) ged"
"1964",1,0,3,4,-9.75517951490462,-9.70814223249793,"sGARCH","ged","ARMA(1,0)+sGARCH(3,4) ged"
"1965",1,0,3,5,-9.75298790133804,-9.70167450234892,"sGARCH","ged","ARMA(1,0)+sGARCH(3,5) ged"
"1966",1,0,4,1,-9.74502868203157,-9.70654363278973,"sGARCH","ged","ARMA(1,0)+sGARCH(4,1) ged"
"1967",1,0,4,2,-9.75488980395907,-9.71212863813481,"sGARCH","ged","ARMA(1,0)+sGARCH(4,2) ged"
"1968",1,0,4,3,-9.75320731335638,-9.70617003094969,"sGARCH","ged","ARMA(1,0)+sGARCH(4,3) ged"
"1969",1,0,4,4,-9.74857606628624,-9.69726266729712,"sGARCH","ged","ARMA(1,0)+sGARCH(4,4) ged"
"1970",1,0,4,5,-9.75146386960344,-9.6958743540319,"sGARCH","ged","ARMA(1,0)+sGARCH(4,5) ged"
"1971",1,0,5,1,-9.74320792831264,-9.70044676248838,"sGARCH","ged","ARMA(1,0)+sGARCH(5,1) ged"
"1972",1,0,5,2,-9.75271336662584,-9.70567608421915,"sGARCH","ged","ARMA(1,0)+sGARCH(5,2) ged"
"1973",1,0,5,3,-9.75101788382323,-9.69970448483411,"sGARCH","ged","ARMA(1,0)+sGARCH(5,3) ged"
"1974",1,0,5,4,-9.75159108953602,-9.69600157396448,"sGARCH","ged","ARMA(1,0)+sGARCH(5,4) ged"
"1975",1,0,5,5,-9.74990296513302,-9.69003733297905,"sGARCH","ged","ARMA(1,0)+sGARCH(5,5) ged"
"1976",1,1,1,1,-9.74927738436338,-9.7193445682864,"sGARCH","ged","ARMA(1,1)+sGARCH(1,1) ged"
"1977",1,1,1,2,-9.75877165657928,-9.72456272391987,"sGARCH","ged","ARMA(1,1)+sGARCH(1,2) ged"
"1978",1,1,1,3,-9.7567878035474,-9.71830275430557,"sGARCH","ged","ARMA(1,1)+sGARCH(1,3) ged"
"1979",1,1,1,4,-9.75626769410566,-9.7135065282814,"sGARCH","ged","ARMA(1,1)+sGARCH(1,4) ged"
"1980",1,1,1,5,-9.75408644225985,-9.70704915985316,"sGARCH","ged","ARMA(1,1)+sGARCH(1,5) ged"
"1981",1,1,2,1,-9.74295866457881,-9.7087497319194,"sGARCH","ged","ARMA(1,1)+sGARCH(2,1) ged"
